  0.0037 -0.0590  0.0000 Atoms:  4.0000 - 15.0000 
  0.0159  0.0508  0.0000 Atoms:  4.0000 - 16.0000 
  0.0167  0.0564  0.0000 Atoms:  4.0000 - 17.0000 
  0.0162  0.0277  0.0000 Atoms:  4.0000 - 18.0000 
 -0.0507 -0.0155  0.0000 Atoms:  4.0000 - 19.0000 
  0.1153 -0.0204  0.0000 Atoms:  4.0000 - 20.0000 
  0.2075 -0.0143  0.0000 Atoms:  4.0000 - 21.0000 
  0.1137 -0.0678  0.0000 Atoms:  4.0000 - 22.0000 
  0.2608 -0.2561  0.0000 Atoms:  4.0000 - 23.0000 
  0.0692 -0.0146  0.0000 Atoms:  5.0000 -  5.0000 
  0.0277 -0.0462  0.0000 Atoms:  5.0000 -  6.0000 
  0.0289 -0.0309  0.0000 Atoms:  5.0000 -  7.0000 
  0.0286 -0.0337  0.0000 Atoms:  5.0000 -  8.0000 
  0.0284  0.0987  0.0000 Atoms:  5.0000 -  9.0000 
  0.0056  0.0161  0.0000 Atoms:  5.0000 - 10.0000 
  0.0036  0.0188  0.0000 Atoms:  5.0000 - 11.0000 
  0.0042  0.0221  0.0000 Atoms:  5.0000 - 12.0000 
  0.0043  0.0290  0.0000 Atoms:  5.0000 - 13.0000 
  0.0058 -0.0643  0.0000 Atoms:  5.0000 - 14.0000 
  0.0037 -0.2990  0.0000 Atoms:  5.0000 - 15.0000 
  0.0164  0.3114  0.0000 Atoms:  5.0000 - 16.0000 
  0.0166  0.0895  0.0000 Atoms:  5.0000 - 17.0000 
  0.0166 -0.1328  0.0000 Atoms:  5.0000 - 18.0000 
 -0.0507 -0.0052  0.0000 Atoms:  5.0000 - 19.0000 
  0.1147  0.1142  0.0000 Atoms:  5.0000 - 20.0000 
  0.2073 -0.0829  0.0000 Atoms:  5.0000 - 21.0000 
  0.1138  0.1775  0.0000 Atoms:  5.0000 - 22.0000 
  0.2604 -0.4033  0.0000 Atoms:  5.0000 - 23.0000 
 -0.0533 -0.1606  0.0000 Atoms:  6.0000 -  6.0000 
 -0.0534  0.0497  0.0000 Atoms:  6.0000 -  7.0000 
 -0.0533 -0.0540  1.3736 Atoms:  6.0000 -  8.0000 
 -0.0533 -0.1689  0.0000 Atoms:  6.0000 -  9.0000 
  0.1793  0.1679  1.1751 Atoms:  6.0000 - 10.0000 
  0.0875  0.1946  0.9263 Atoms:  6.0000 - 11.0000 
  0.1187  0.2257  0.7686 Atoms:  6.0000 - 12.0000 
  0.1564 -0.2602  0.6399 Atoms:  6.0000 - 13.0000 
  0.1014 -0.0922  1.0254 Atoms:  6.0000 - 14.0000 
  0.1245 -0.2840  0.0000 Atoms:  6.0000 - 15.0000 
  0.0590 -0.2565  0.0000 Atoms:  6.0000 - 16.0000 
  0.0591 -0.4390  1.7734 Atoms:  6.0000 - 17.0000 
  0.0590 -0.0070  0.0000 Atoms:  6.0000 - 18.0000 
  0.0554 -0.3950  0.0000 Atoms:  6.0000 - 19.0000 
 -0.0049 -0.3576  0.0000 Atoms:  6.0000 - 20.0000 
  0.1691 -0.3086  0.0000 Atoms:  6.0000 - 21.0000 
  0.2078 -0.2549  0.0000 Atoms:  6.0000 - 22.0000 
  0.0151 -0.0218  0.0000 Atoms:  6.0000 - 23.0000 
 -0.0532 -0.0490  0.0000 Atoms:  7.0000 -  7.0000 
 -0.0531  0.0453  1.1414 Atoms:  7.0000 -  8.0000 
 -0.0534 -0.0717  0.0000 Atoms:  7.0000 -  9.0000 
  0.0972  0.1034  0.9270 Atoms:  7.0000 - 10.0000 
  0.1126  0.0805  0.7671 Atoms:  7.0000 - 11.0000 
  0.1412  0.0685  0.6031 Atoms:  7.0000 - 12.0000 
  0.1552 -0.0155  0.5010 Atoms:  7.0000 - 13.0000 
  0.0801  0.0069  0.8543 Atoms:  7.0000 - 14.0000 
  0.1245 -0.0780  0.0000 Atoms:  7.0000 - 15.0000 
  0.0592 -0.2225  0.0000 Atoms:  7.0000 - 16.0000 
  0.0591  0.0917  0.3031 Atoms:  7.0000 - 17.0000 
  0.0591  0.0002  0.0000 Atoms:  7.0000 - 18.0000 
  0.0555 -0.1318  0.0000 Atoms:  7.0000 - 19.0000 
 -0.0047  0.0799  0.0000 Atoms:  7.0000 - 20.0000 
  0.1690 -0.0867  0.0000 Atoms:  7.0000 - 21.0000 
  0.2077  0.0326  0.0000 Atoms:  7.0000 - 22.0000 
  0.0151 -0.0037  0.0000 Atoms:  7.0000 - 23.0000 
 -0.0532 -0.0737  0.0000 Atoms:  8.0000 -  8.0000 
 -0.0532  0.1263  0.0000 Atoms:  8.0000 -  9.0000 
  0.1203  0.0033  0.0000 Atoms:  8.0000 - 10.0000 
  0.1550 -0.0307  0.0000 Atoms:  8.0000 - 11.0000 
  0.1242 -0.3523  0.0000 Atoms:  8.0000 - 12.0000 
  0.1281 -0.4059  0.0000 Atoms:  8.0000 - 13.0000 
  0.1281 -0.1247  0.3975 Atoms:  8.0000 - 14.0000 
  0.1245 -0.1600  0.0000 Atoms:  8.0000 - 15.0000 
  0.0590 -0.0563  0.4024 Atoms:  8.0000 - 16.0000 
  0.0590 -0.1189  0.0000 Atoms:  8.0000 - 17.0000 
  0.0591 -0.0178  0.0000 Atoms:  8.0000 - 18.0000 
  0.0553  0.4311  0.0000 Atoms:  8.0000 - 19.0000 
 -0.0049 -0.3937  0.0000 Atoms:  8.0000 - 20.0000 
  0.1691 -0.2775  0.0000 Atoms:  8.0000 - 21.0000 
  0.2078 -0.5999  0.0000 Atoms:  8.0000 - 22.0000 
  0.0152 -0.2836  0.0000 Atoms:  8.0000 - 23.0000 
 -0.0532 -0.5988  0.0000 Atoms:  9.0000 -  9.0000 
  0.1230 -0.0059  0.0000 Atoms:  9.0000 - 10.0000 
  0.1537 -0.0900  0.0000 Atoms:  9.0000 - 11.0000 
  0.1246  0.1056  0.0000 Atoms:  9.0000 - 12.0000 
  0.1252  0.4212  0.0000 Atoms:  9.0000 - 13.0000 
  0.1115 -0.0512  0.0000 Atoms:  9.0000 - 14.0000 
  0.1245 -0.3000  0.0000 Atoms:  9.0000 - 15.0000 
  0.0591  0.2671  0.0000 Atoms:  9.0000 - 16.0000 
  0.0590 -0.5999  0.0000 Atoms:  9.0000 - 17.0000 
  0.0590  0.1426  0.0000 Atoms:  9.0000 - 18.0000 
  0.0553  0.0683  0.0000 Atoms:  9.0000 - 19.0000 
 -0.0049  0.3787  0.0000 Atoms:  9.0000 - 20.0000 
  0.1691 -0.5974  0.0000 Atoms:  9.0000 - 21.0000 
  0.2078 -0.1608  0.0000 Atoms:  9.0000 - 22.0000 
  0.0151 -0.2430  0.0000 Atoms:  9.0000 - 23.0000 
 -0.0341 -0.1473  0.0000 Atoms: 10.0000 - 10.0000 
 -0.0826 -0.1115  0.0000 Atoms: 10.0000 - 11.0000 
 -0.0745 -0.0334  0.0000 Atoms: 10.0000 - 12.0000 
 -0.1124  0.0216  0.0000 Atoms: 10.0000 - 13.0000 
 -0.0438  0.1668  0.8831 Atoms: 10.0000 - 14.0000 
 -0.0794 -0.2770  0.0000 Atoms: 10.0000 - 15.0000 
 -0.1833  0.2409  0.1995 Atoms: 10.0000 - 16.0000 
 -0.1832 -0.2434  0.0000 Atoms: 10.0000 - 17.0000 
 -0.1832 -0.2540  0.0000 Atoms: 10.0000 - 18.0000 
 -0.1742 -0.2989  0.0000 Atoms: 10.0000 - 19.0000 
  0.0367 -0.0050  0.0000 Atoms: 10.0000 - 20.0000 
 -0.2473  0.0190  0.0000 Atoms: 10.0000 - 21.0000 
  0.1160 -0.5996  0.0000 Atoms: 10.0000 - 22.0000 
  0.3555 -0.5999  0.0000 Atoms: 10.0000 - 23.0000 
 -0.0880 -0.0175  0.0000 Atoms: 11.0000 - 11.0000 
 -0.0988  0.0132  0.0000 Atoms: 11.0000 - 12.0000 
 -0.0444 -0.0085  0.0000 Atoms: 11.0000 - 13.0000 
 -0.1197  0.0324  0.7351 Atoms: 11.0000 - 14.0000 
 -0.0794 -0.1980  0.0000 Atoms: 11.0000 - 15.0000 
 -0.1832  0.2085  0.0014 Atoms: 11.0000 - 16.0000 
 -0.1831 -0.1840  0.0000 Atoms: 11.0000 - 17.0000 
 -0.1833  0.2202  0.0000 Atoms: 11.0000 - 18.0000 
 -0.1742  0.3450  0.0000 Atoms: 11.0000 - 19.0000 
  0.0364 -0.0020  0.0000 Atoms: 11.0000 - 20.0000 
 -0.2474  0.2450  0.0000 Atoms: 11.0000 - 21.0000 
  0.1159 -0.4076  0.0000 Atoms: 11.0000 - 22.0000 
  0.3556  0.0353  0.0000 Atoms: 11.0000 - 23.0000 
 -0.0808  0.0052  0.0000 Atoms: 12.0000 - 12.0000 
 -0.0826  0.0014  0.0000 Atoms: 12.0000 - 13.0000 
 -0.0722  0.0759  0.6114 Atoms: 12.0000 - 14.0000 
 -0.0794 -0.2240  0.0000 Atoms: 12.0000 - 15.0000 
 -0.1831  0.1814  0.0010 Atoms: 12.0000 - 16.0000 
 -0.1831  0.1242  0.0000 Atoms: 12.0000 - 17.0000 
 -0.1832  0.1571  0.0000 Atoms: 12.0000 - 18.0000 
 -0.1742 -0.4705  0.0000 Atoms: 12.0000 - 19.0000 
  0.0367 -0.0013  0.0000 Atoms: 12.0000 - 20.0000 
 -0.2474 -0.2951  0.0000 Atoms: 12.0000 - 21.0000 
  0.1160 -0.1620  0.0000 Atoms: 12.0000 - 22.0000 
  0.3555 -0.0020  0.0000 Atoms: 12.0000 - 23.0000 
 -0.0805  0.0009  0.0000 Atoms: 13.0000 - 13.0000 
 -0.0447 -0.1535  0.5093 Atoms: 13.0000 - 14.0000 
 -0.0794 -0.2170  0.0000 Atoms: 13.0000 - 15.0000 
 -0.1832  0.0015  0.0002 Atoms: 13.0000 - 16.0000 
 -0.1832 -0.0455  0.0000 Atoms: 13.0000 - 17.0000 
 -0.1833  0.0862  0.0000 Atoms: 13.0000 - 18.0000 
 -0.1742 -0.5998  0.0000 Atoms: 13.0000 - 19.0000 
  0.0367 -0.0000  0.0000 Atoms: 13.0000 - 20.0000 
 -0.2474 -0.5999  0.0000 Atoms: 13.0000 - 21.0000 
  0.1160 -0.1134  0.0000 Atoms: 13.0000 - 22.0000 
  0.3555  0.0002  0.0000 Atoms: 13.0000 - 23.0000 
 -0.0708  0.0207  0.6716 Atoms: 14.0000 - 14.0000 
 -0.0794 -0.0280  0.0000 Atoms: 14.0000 - 15.0000 
 -0.1832  0.1136  0.4987 Atoms: 14.0000 - 16.0000 
 -0.1832  0.1645  0.5823 Atoms: 14.0000 - 17.0000 
 -0.1832  0.0452  0.0000 Atoms: 14.0000 - 18.0000 
 -0.1741  0.2428  0.0000 Atoms: 14.0000 - 19.0000 
  0.0367  0.1235  0.0000 Atoms: 14.0000 - 20.0000 
 -0.2474  0.0484  0.0000 Atoms: 14.0000 - 21.0000 
  0.1160  0.2316  0.0000 Atoms: 14.0000 - 22.0000 
  0.3555 -0.2229  0.0000 Atoms: 14.0000 - 23.0000 
 -0.0816 -0.1790  0.0000 Atoms: 15.0000 - 15.0000 
 -0.1832 -0.1320  0.0000 Atoms: 15.0000 - 16.0000 
 -0.1832 -0.1170  0.0000 Atoms: 15.0000 - 17.0000 
 -0.1832 -0.2890  0.0000 Atoms: 15.0000 - 18.0000 
 -0.1742 -0.0270  0.0000 Atoms: 15.0000 - 19.0000 
  0.0367 -0.1320  0.0000 Atoms: 15.0000 - 20.0000 
 -0.2474 -0.0090  0.0000 Atoms: 15.0000 - 21.0000 
  0.1160 -0.1890  0.0000 Atoms: 15.0000 - 22.0000 
  0.3555 -0.1390  0.0000 Atoms: 15.0000 - 23.0000 
 -0.0217 -0.5995  0.0000 Atoms: 16.0000 - 16.0000 
 -0.0218  0.0480  0.2520 Atoms: 16.0000 - 17.0000 
 -0.0217 -0.1431  0.0000 Atoms: 16.0000 - 18.0000 
  0.2603  0.2167  0.0000 Atoms: 16.0000 - 19.0000 
 -0.1654  0.1874  0.0000 Atoms: 16.0000 - 20.0000 
  0.3281 -0.5988  0.0000 Atoms: 16.0000 - 21.0000 
  0.5356 -0.1971  0.0000 Atoms: 16.0000 - 22.0000 
  0.5997  0.5941  0.0000 Atoms: 16.0000 - 23.0000 
 -0.0217 -0.1846  0.0000 Atoms: 17.0000 - 17.0000 
 -0.0218  0.6000  0.0000 Atoms: 17.0000 - 18.0000 
  0.2602 -0.2862  0.0000 Atoms: 17.0000 - 19.0000 
 -0.1656 -0.5999  0.0000 Atoms: 17.0000 - 20.0000 
  0.3281 -0.5952  0.0000 Atoms: 17.0000 - 21.0000 
  0.5356 -0.1874  0.0000 Atoms: 17.0000 - 22.0000 
  0.5997 -0.0640  0.0000 Atoms: 17.0000 - 23.0000 
 -0.0217  0.1170  0.0000 Atoms: 18.0000 - 18.0000 
  0.2602 -0.4886  0.0000 Atoms: 18.0000 - 19.0000 
 -0.1654 -0.1789  0.0000 Atoms: 18.0000 - 20.0000 
  0.3282 -0.4110  0.0000 Atoms: 18.0000 - 21.0000 
  0.5355 -0.3010  0.0000 Atoms: 18.0000 - 22.0000 
  0.5997  0.2194  0.0000 Atoms: 18.0000 - 23.0000 
  0.0290 -0.0060  0.0000 Atoms: 19.0000 - 19.0000 
  0.1370 -0.1660  0.0000 Atoms: 19.0000 - 20.0000 
  0.2560 -0.2580  0.0000 Atoms: 19.0000 - 21.0000 
  0.2796 -0.0201  0.0000 Atoms: 19.0000 - 22.0000 
  0.1400 -0.0220  0.0000 Atoms: 19.0000 - 23.0000 
  0.2281 -0.0722  0.0000 Atoms: 20.0000 - 20.0000 
  0.3526 -0.3877  0.0000 Atoms: 20.0000 - 21.0000 
  0.1213 -0.2920  0.0000 Atoms: 20.0000 - 22.0000 
  0.2790 -0.1480  0.0000 Atoms: 20.0000 - 23.0000 
  0.1583 -0.0041  0.0000 Atoms: 21.0000 - 21.0000 
  0.1013 -0.3251  0.0000 Atoms: 21.0000 - 22.0000 
  0.1870 -0.1400  0.0000 Atoms: 21.0000 - 23.0000 
  0.5999  0.5662  0.0000 Atoms: 22.0000 - 22.0000 
  0.1450 -0.2460  0.0000 Atoms: 22.0000 - 23.0000 
  0.1590 -0.0760  0.0000 Atoms: 23.0000 - 23.0000 
